,product_name,product_category,product_category_type,product_price,product_average_rating,customer_username,review_rating,customer_location,customer_athlete_type,customer_age_range,customer_body_type,review_likes,review_dislikes,review_fit,review_title,review_date,review_text,response_date,response_text,review_helpful_count,review_nothelpful_count,review_length,review_response,customer_country
51,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,PLM2018,2.0,MIAMI,No Response,No Response,No Response,"color, pattern",fit,No Response,"Still Awesome Shorts, But New Version Fits Differently",2018-09-25,"The Lululemon Pace Breaker is my favorite pair of shorts ever; however, I somewhat miss the old version. The new version eliminates the double vertical mesh fabric stripes that were a really neat feature of the original and they also swapped the tiny zipper pocket to the right side, which is a little annoying. The most frustrating aspect of the “updated” Pace Breaker is the fact that they fit a lot tighter than the original. I ordered my new Pace Breakers in the Canopy Hot Heat Mach Blue, a color/pattern combination which is pure genius and I love!! When they arrived in the mail, I noticed that the new Medium does not fit like the old one and it’s a lot tighter and not as comfortable as the old version. Unfortunately for me, I couldn’t even return them because I had purchased them from the “We Made Too Many” section of the website. Word of advice: if you plan on buying the new version of the Pace Breaker, try them on at the store, as they fit differently!",2018-09-25 00:00:00,"Hi PLM2018,  Thank you for taking the time to share your feedback with us. We want you to know, feedback is at the heart of everything we do, and we'd love to make this experience right for you. We’d like to get to the bottom of this and work towards a resolution, so I've sent you an email to follow up.",0,0,969,1,USA
52,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,RYNCYN,2.0,"WEST HOLLYWOOD, CA, USA",SWEATY GENERALIST,35-44,ATHLETIC,No Response,liner,No Response,Liner too tight and very uncomfortable,2018-09-24,These shorts are not like the last pace shorts I got.,2018-09-25 00:00:00,"Hi ryncyn,  We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",1,0,53,1,USA
53,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,RUN343,2.0,US,RUNNER,45-54,ATHLETIC,basic style,"material quality seems cheap, liner - rides up during workout, liner - webbing or material makes liner itch",No Response,Fairly disappointed,2018-09-24,I’ve had many pairs of lululemon shorts/running shorts. I’ve always been pleased. This latest version may have me looking for another go to brand. They seem cheap. The liner is horrible - seems to itch & not stay in place.,2018-09-25 00:00:00,"Hi Run343,  We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",0,0,222,1,USA
54,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,WINKIE,5.0,"SALT LAKE CITY, UT, USA",SWEATY GENERALIST,35-44,ATHLETIC,"comfort, feels like almost wearing nothing",No Response,No Response,"updated short, and I like it",2018-09-23,"I've always liked the pacebreaker short and I prefer the new liner vs wearing underwear underneath. Comfy, breathable, and lots of prints/ colors to choose from.",No Response,No Response,0,0,161,0,USA
55,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,GORMAC,1.0,No Response,No Response,No Response,No Response,material,"liner, fit",No Response,Why Mess with a Good Thing?,2018-09-22,I've had several of these shorts however they have changed the liner design and not for the better. Be sure to double check the sizing. All of my previous pairs were mediums but medium is more like a small now. Pretty disappointed over all. The material seems to be the same which of course is great quality but they have changed something about these shorts and in my opinion not for the better. I wish I had read some of these reviews before buying but I took for granted that I was buying my usual favourites.,2018-09-23 00:00:00,"Hey Gormac,  Thanks for taking the time to share your feedback with us. I'm sorry to hear the Pace Breaker Short 9"" Updated is not fitting well. We stand behind our product and would love to sort this out for you. Keep an eye out for an email coming your way. Chat Soon!",0,0,512,1,No Response
56,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,JOHNNYB,2.0,VERMONT,RUNNER,25-34,ATHLETIC,"fit, comfort, lightweight",rips in the fabric,No Response,"Multiple rips in the fabric, these are seconds, not an over quantity of product",2018-09-21,"This is my third pair of these shorts, and first pair ordering from the ""we made too much"" collection, and I would highly suggest no one do that.",2018-09-21 00:00:00,"Hi johnnyb,  We appreciate you taking the time to share your feedback with us. We stand behind the quality of our product, and we want to ensure that you're in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. Hang tight for an email coming your way! Chat soon.",0,0,145,1,USA
57,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,JHFX,5.0,"CHICAGO, IL, USA",SWEATY GENERALIST,55-65,LEAN,No Response,No Response,No Response,Love these shorts,2018-09-19,"Great fit, comfort, and very durable.",No Response,No Response,0,0,37,0,USA
58,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,JUSTJIMG,4.0,"WALLED LAKE, MI 48390, USA",SWEATY GENERALIST,45-54,ATHLETIC,"durability/ruggedness, extremely light weight, overall fit, pattern/style",price,No Response,"Review of Pace Breaker Short 9""",2018-09-18,"I was a little reluctant to order a pair of shorts from an online store ""sight unseen"", but they had the built-in compression liner which makes all the difference when doing CrossFit. As a guy, if you've ever done Bar-facing Burpees or Box Jumps with regular workout shorts and underwear, you know exactly what I mean.",No Response,No Response,0,0,318,0,USA
59,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,LANNONS,1.0,"DAYTONA BEACH, FL, USA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,No Response,No Response,Poor update design,2018-09-17,"I own numerous pairs of the old style pacemaker shorts. I was excited to get a new pair and see the new updates, until they arrived. The new liner is terribly tight and uncomfortable and the short legs are too narrow. I can’t see myself spending the money for more shorts if they all start going in this direction.",2018-09-18 00:00:00,"Dear LannonS,  Thank you for taking the time to review the Pace Breaker Short 9"" *Updated. We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. To carry on this conversation, we've sent you a follow up email. Chat soon!",1,0,314,1,USA
60,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,SPLATT25,3.0,"MOBILE, AL",SWEATY GENERALIST,35-44,ATHLETIC,No Response,No Response,No Response,Not the Pace Breaker's I knew and loved,2018-09-17,"The liner is what ruined these shorts. I prefer a liner, but for some reason the liner in these is significantly tighter and shorter.",2018-09-18 00:00:00,"Dear Splatt25,  Thanks for reaching out and providing this feedback for us. We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. We'll be following up via email to discuss this further. Chat soon!",0,0,133,1,USA
61,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,RB84,1.0,"VANCOUVER, BC, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,No Response,new liner material and size.,No Response,Poor design change.,2018-09-16,I own 5 pairs of the old style Pacebreaker (lined) shorts and they are by far the most comfortable shorts I have ever owned. I just bought a new pair last week and they are probably the most uncomfortable shorts I've ever worn. The new liner is extremely tight and the new liner material is very uncomfortable and is constantly riding up. Not sure why the change in material and design but it's very disappointing. I tried to workout in them today and could barely sit on the bike the material was so uncomfortable. I would them if I hadn't already worn them.,2018-09-18 00:00:00,"Dear RB84,  Thank you for taking the time to review the Pace Breaker Short 9"" *Updated. We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. To carry on this conversation, we've sent you a follow up email. Chat soon!",0,0,559,1,Canada
62,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,ELWALS01,2.0,"LOUISVILLE, KY, USA",SWEATY GENERALIST,25-34,No Response,No Response,No Response,No Response,They look great but there's a catch...,2018-09-16,"I bought two pairs of these shorts for my husband. He loved the way they looked and fit. The first time he ran 3 miles in them he said they wicked away sweat very well and were comfortable. A few days later, he came back from a 9 mile run with blisters all across the small of his back (where the waistband sits). We thought it was a fluke, but sure enough the next time he wore them he broke out in blisters in the same area. Very disappointed. They look great and feel great (hence the 2 stars) when you aren't doing anything remotely athletic. Unfortunately, they aren't worth the money if they're going to erode away your skin.",2018-09-17 00:00:00,"Hi elwals01, Thanks for taking the time to share this feedback. We want your gear to support your sweatiest pursuits, but it sounds this isn’t the case for you. We have sent you an email outlining a few options.",0,0,631,1,USA
63,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,HENDY60,5.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,SWEET FOR PICKLE BALL,2018-09-16,I was looking for a great short for Pickle Ball.....search over!!,No Response,No Response,0,0,65,0,No Response
64,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,SCOTTR,1.0,"SAN FRANCISCO, CA, USA",No Response,No Response,No Response,fabric,everything about the fit especially the liner,No Response,Don't like new fit and liner,2018-09-16,I've been buying PaceBreaker shorts for years and have always been very happy with the product. Until now.,2018-09-17 00:00:00,"Hi ScottR, Thanks for taking the time to share this feedback. It's not good to hear that your gear hasn't been performing as expected, I'd love to help turn this around. Check your inbox fro an email headed your way. Talk soon!",0,0,106,1,USA
65,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,JDOGRUN,3.0,No Response,No Response,No Response,No Response,No Response,No Response,No Response,Decent short,2018-09-16,Liner is tight otherwise nice shorts,No Response,No Response,0,0,36,0,No Response
66,"Pace Breaker Short 9"" Updated",Bottoms,Shorts,68.0,2.1,ILVLA,1.0,"CLEVELAND, OH, USA",SWEATY GENERALIST,45-54,MUSCULAR,No Response,No Response,No Response,"Unfortunately, the new liner is only one of the new problems",2018-09-14,"I have been wearing Pace Breakers for years. I just purchased three pairs which I will be returning. Sure, the new, updated liner is a horrible downgrade from the old liner, and sure it is uncomfortable and makes for shorts that don't sit well as others have noted, but the liner is only one of the new problems with the updated version of the shorts. There are a few others, but two especially are worth mentioning. First, the design of the hand pockets changed from a well-fit and well-cut vertical arrangement that kept the outer fabric of the pocket close to the shorts, to a diagonal, loose arrangement that causes the outer pocket to curve away from the shorts, creating a large, goofy arc. Second, although an aesthetic issue, the designers also removed the vertical mesh stripe on each side of the leg that complemented the rainbow mesh across the seat (which they retained) and which made for an interesting look. Sorry, but the designers have ruined these shorts.",2018-09-15 00:00:00,"Hey ILVLA,  Thanks for taking the time to share your feedback with us. I'm sorry to hear the Pace Breaker Short 9"" Updated is not performing for you. We stand behind our product and would love to sort this out for you. Keep an eye out for an email coming your way. Chat Soon!",0,0,973,1,USA
